postcode,regional_category,irsd_score,irsd_decile,seifa_population,total_population,median_hhd_income_weekly,median_mortgage_monthly,median_rent_weekly,one_parent_families,total_families,total_mortgage_dwellings,total_rental_dwellings,total_unemployed,total_labour_force,unemployment_rate,single_parent_pct,rent_to_income_ratio,unemployment_rate_log,rent_to_income_ratio_log,total_population_log,rent_to_income_winsor,rent_to_income_final,unemployment_rate_sqrt,cluster,risk_profile
3505,Regional Centres and Other Regional Areas,957.41044479,3,5010.0,5010.0,1129.0,220.0,1338.0,557.0,3800.0,763.0,288.0,100.0,2272.0,0.044,0.1466,1.1851,0.04305948946044697,0.781661594090684,8.519390774959724,1.1851,0.781661594090684,0.20976176963403032,0,high
3506,Regional Centres and Other Regional Areas,1082.1734629,10,33.0,33.0,1200.0,370.0,1041.0,0.0,17.0,0.0,4.0,0.0,20.0,0.0,0.0,0.8675,0.0,0.6246006380248353,3.5263605246161616,0.8675,0.6246006380248353,0.0,1,medium-low
3507,Regional Centres and Other Regional Areas,995.97158888,5,171.0,171.0,542.0,125.0,900.0,28.0,110.0,8.0,7.0,3.0,58.0,0.0517,0.2545,1.6605,0.050407902543845695,0.978514075054287,5.147494476813453,1.6605,0.978514075054287,0.22737634001804147,0,high
3509,Regional Centres and Other Regional Areas,968.78758215,4,228.0,228.0,403.0,150.0,1260.0,22.0,164.0,13.0,6.0,8.0,109.0,0.0734,0.1341,3.1266,0.07083118076059143,1.4174538233689924,5.43372200355424,3.1266,1.4174538233689924,0.2709243436828813,3,medium-high
3512,Regional Centres and Other Regional Areas,994.63277035,5,369.0,369.0,693.0,110.0,1278.0,23.0,268.0,25.0,18.0,0.0,182.0,0.0,0.0858,1.8442,0.0,1.045281832956459,5.91350300563827,1.8442,1.045281832956459,0.0,1,medium-low
3515,Regional Centres and Other Regional Areas,1058.9487996,9,2516.0,2516.0,1539.0,343.0,1947.0,144.0,2207.0,490.0,75.0,23.0,1325.0,0.0174,0.0652,1.2651,0.017250353406527592,0.8176189080707852,7.830822995135316,1.2651,0.8176189080707852,0.1319090595827292,2,low
3516,Regional Centres and Other Regional Areas,1027.5039006,7,722.0,722.0,1133.0,208.0,1408.0,35.0,563.0,94.0,27.0,15.0,381.0,0.0394,0.0622,1.2427,0.038643623592204426,0.8076804971501063,6.583409222158765,1.2427,0.8076804971501063,0.19849433241279207,3,medium-high
3517,Regional Centres and Other Regional Areas,936.65930859,2,1497.0,1497.0,867.0,185.0,935.0,132.0,1055.0,173.0,77.0,36.0,569.0,0.0633,0.1251,1.0784,0.06137727967490342,0.7315983669341981,7.311886164077165,1.0784,0.7315983669341981,0.2515949125081825,0,high
3518,Regional Centres and Other Regional Areas,890.88594096,1,1321.0,1321.0,758.0,170.0,932.0,117.0,848.0,115.0,66.0,34.0,491.0,0.0692,0.138,1.2296,0.06691070528262688,0.8018221971856014,7.186901020411631,1.2296,0.8018221971856014,0.2630589287593181,0,high
3520,Regional Centres and Other Regional Areas,747.27501286,1,156.0,156.0,425.0,134.0,612.0,22.0,91.0,13.0,8.0,7.0,34.0,0.2059,0.2418,1.44,0.1872261761274098,0.8919980393051105,5.056245805348308,1.44,0.8919980393051105,0.4537620521815371,0,high
3521,Regional Centres and Other Regional Areas,1004.319489,6,772.0,772.0,1482.0,290.0,1661.0,87.0,631.0,153.0,10.0,12.0,387.0,0.031,0.1379,1.1208,0.030529205034822874,0.7517933759926787,6.650279048587422,1.1208,0.7517933759926787,0.17606816861659008,3,medium-high
3522,Regional Centres and Other Regional Areas,1010.7123757,6,338.0,338.0,1407.0,225.0,1307.0,28.0,245.0,54.0,17.0,5.0,168.0,0.0298,0.1143,0.9289,0.029364608629903935,0.6569498922480574,5.82600010738045,0.9289,0.6569498922480574,0.17262676501632068,3,medium-high
3523,Regional Centres and Other Regional Areas,946.70351889,3,3965.0,3965.0,1300.0,255.0,993.0,319.0,2630.0,513.0,216.0,82.0,1493.0,0.0549,0.1213,0.7638,0.05344597570562602,0.5674705724719433,8.285513309079741,0.7638,0.5674705724719433,0.23430749027719963,0,high
3525,Regional Centres and Other Regional Areas,960.77741528,3,1369.0,1369.0,776.0,200.0,991.0,104.0,946.0,136.0,78.0,21.0,574.0,0.0366,0.1099,1.2771,0.035946126773469124,0.822902703552482,7.222566018822171,1.2771,0.822902703552482,0.19131126469708992,3,medium-high
3527,Regional Centres and Other Regional Areas,974.68792976,4,741.0,741.0,654.0,150.0,1042.0,72.0,520.0,61.0,44.0,17.0,324.0,0.0525,0.1385,1.5933,0.05116828657439943,0.9529311959691469,6.60934924316738,1.5933,0.9529311959691469,0.229128784747792,3,medium-high
3529,Regional Centres and Other Regional Areas,1018.0482196,6,117.0,117.0,500.0,110.0,1333.0,16.0,104.0,6.0,7.0,0.0,60.0,0.0,0.1538,2.666,0.0,1.2991011494175133,4.770684624465665,2.666,1.2991011494175133,0.0,1,medium-low
3530,Regional Centres and Other Regional Areas,1017.6133083,6,114.0,114.0,542.0,55.0,1156.0,0.0,72.0,10.0,0.0,0.0,63.0,0.0,0.0,2.1328,0.0,1.1419271733540541,4.74493212836325,2.1328,1.1419271733540541,0.0,1,medium-low
3531,Regional Centres and Other Regional Areas,1008.1685885,6,194.0,194.0,433.0,150.0,1093.0,18.0,158.0,11.0,15.0,9.0,86.0,0.1047,0.1139,2.5242,0.09957380489609238,1.2596534601524931,5.272999558563747,2.5242,1.2596534601524931,0.32357379374726875,3,medium-high
3533,Regional Centres and Other Regional Areas,946.96863274,3,744.0,744.0,650.0,140.0,941.0,77.0,533.0,74.0,47.0,12.0,315.0,0.0381,0.1445,1.4477,0.03739211921706267,0.8951488081207272,6.61338421837956,1.4477,0.8951488081207272,0.19519221295943134,3,medium-high
3537,Regional Centres and Other Regional Areas,986.298567,5,1094.0,1094.0,921.0,180.0,1134.0,87.0,697.0,82.0,50.0,8.0,420.0,0.019,0.1248,1.2313,0.01882175424058776,0.8025843752583206,6.9985096422506015,1.2313,0.8025843752583206,0.13784048752090222,3,medium-high
3540,Regional Centres and Other Regional Areas,884.0886851,1,263.0,263.0,729.0,80.0,900.0,36.0,171.0,19.0,9.0,6.0,101.0,0.0594,0.2105,1.2346,0.05770271012828925,0.8040622411311005,5.575949103146316,1.2346,0.8040622411311005,0.2437211521390788,0,high
3542,Regional Centres and Other Regional Areas,1035.5856039,7,139.0,139.0,433.0,168.0,916.0,5.0,101.0,13.0,5.0,0.0,60.0,0.0,0.0495,2.1155,0.0,1.1363896530021396,4.941642422609304,2.1155,1.1363896530021396,0.0,1,medium-low
3544,Regional Centres and Other Regional Areas,1000.2669086,5,252.0,252.0,627.0,165.0,1262.0,18.0,174.0,20.0,10.0,4.0,120.0,0.0333,0.1034,2.0128,0.03275756423817219,1.102869878920751,5.53338948872752,2.0128,1.102869878920751,0.1824828759089466,3,medium-high
3546,Regional Centres and Other Regional Areas,965.28997899,3,346.0,346.0,477.0,130.0,1312.0,32.0,266.0,33.0,19.0,5.0,174.0,0.0287,0.1203,2.7505,0.028295869154847303,1.3218891644275539,5.849324779946859,2.7505,1.3218891644275539,0.16941074346097415,3,medium-high
3549,Regional Centres and Other Regional Areas,830.0621229,1,4017.0,4017.0,1050.0,214.0,1367.0,307.0,2548.0,233.0,459.0,105.0,1776.0,0.0591,0.1205,1.3019,0.05741949086748649,0.8337348688695922,8.29853954537488,1.3019,0.8337348688695922,0.24310491562286435,0,high
3550,Regional Centres and Other Regional Areas,967.95445686,4,41839.0,41839.0,1311.0,285.0,1367.0,5801.0,29156.0,4655.0,6476.0,986.0,20451.0,0.0482,0.199,1.0427,0.04707440738592883,0.7142724621748936,10.641608098738805,1.0427,0.7142724621748936,0.21954498400100148,0,high
3551,Regional Centres and Other Regional Areas,1049.7741259,8,35614.0,35614.0,1625.0,360.0,2012.0,3197.0,30675.0,5955.0,1440.0,588.0,18412.0,0.0319,0.1042,1.2382,0.03140176313953161,0.8056719714017897,10.480522176412455,1.2382,0.8056719714017897,0.1786057109949175,2,low
3555,Regional Centres and Other Regional Areas,951.60098986,3,21043.0,21043.0,1300.0,290.0,1238.0,3045.0,15184.0,2692.0,2627.0,397.0,9508.0,0.0418,0.2005,0.9523,0.04094998632895411,0.6690081647066195,9.954370762850697,0.9523,0.6690081647066195,0.2044504830026087,0,high
3556,Regional Centres and Other Regional Areas,916.87521732,2,14088.0,14088.0,1300.0,280.0,1229.0,2385.0,10719.0,1973.0,1572.0,332.0,6439.0,0.0516,0.2225,0.9454,0.050312813873589095,0.6654676114532029,9.553149630053277,0.9454,0.6654676114532029,0.22715633383201095,0,high
3557,Regional Centres and Other Regional Areas,1022.1149925,7,853.0,853.0,1338.0,245.0,1680.0,56.0,680.0,153.0,27.0,12.0,438.0,0.0274,0.0824,1.2556,0.02703133905103043,0.81341601295089,6.74993119378857,1.2556,0.81341601295089,0.16552945357246848,3,medium-high
3558,Regional Centres and Other Regional Areas,926.18405976,2,971.0,971.0,1083.0,220.0,972.0,113.0,665.0,114.0,73.0,20.0,385.0,0.0519,0.1699,0.8975,0.05059805276309138,0.640537230287648,6.879355804460439,0.8975,0.640537230287648,0.22781571499789036,0,high
3559,Regional Centres and Other Regional Areas,1015.7935149,6,563.0,563.0,975.0,200.0,1272.0,58.0,418.0,56.0,22.0,4.0,269.0,0.0149,0.1388,1.3046,0.01479008547263543,0.834907125597777,6.335054251498059,1.3046,0.834907125597777,0.12206555615733702,3,medium-high
3561,Regional Centres and Other Regional Areas,957.38468711,3,4498.0,4498.0,1152.0,213.0,1207.0,452.0,3351.0,521.0,317.0,63.0,2002.0,0.0315,0.1349,1.0477,0.03101405352916946,0.7167172120723775,8.411610428841172,1.0477,0.7167172120723775,0.17748239349298847,0,high
3562,Regional Centres and Other Regional Areas,1005.5572202,6,257.0,257.0,1767.0,200.0,1774.0,24.0,197.0,38.0,15.0,0.0,126.0,0.0,0.1218,1.004,0.0,0.6951451832226183,5.552959584921617,1.004,0.6951451832226183,0.0,1,medium-low
3563,Regional Centres and Other Regional Areas,932.43777314,2,850.0,850.0,1100.0,200.0,1268.0,108.0,630.0,99.0,52.0,19.0,387.0,0.0491,0.1714,1.1527,0.0479326537553028,0.7667228682182641,6.7464121285733745,1.1527,0.7667228682182641,0.22158519806160337,0,high
3564,Regional Centres and Other Regional Areas,976.15800597,4,17080.0,17080.0,1500.0,285.0,1371.0,2030.0,12872.0,2102.0,1732.0,296.0,8224.0,0.036,0.1577,0.914,0.035367143837291316,0.6491952930307625,9.74572201363806,0.914,0.6491952930307625,0.18973665961010275,0,high
3565,Regional Centres and Other Regional Areas,1026.5103513,7,134.0,134.0,1300.0,170.0,1687.0,0.0,118.0,16.0,9.0,9.0,72.0,0.125,0.0,1.2977,0.11778303565638346,0.8319086226015205,4.90527477843843,1.2977,0.8319086226015205,0.3535533905932738,3,medium-high
3566,Regional Centres and Other Regional Areas,956.10995248,3,578.0,578.0,1000.0,185.0,1062.0,44.0,440.0,62.0,34.0,3.0,273.0,0.011,0.1,1.062,0.010939940038334364,0.7236763855947682,6.361302477572996,1.062,0.7236763855947682,0.10488088481701516,3,medium-high
3567,Regional Centres and Other Regional Areas,950.93729097,3,665.0,665.0,867.0,160.0,1044.0,46.0,530.0,51.0,47.0,8.0,338.0,0.0237,0.0868,1.2042,0.023423514943588058,0.7903646312753045,6.501289670540389,1.2042,0.7903646312753045,0.15394804318340652,3,medium-high
3568,Regional Centres and Other Regional Areas,975.39674181,4,2947.0,2947.0,976.0,183.0,1155.0,215.0,2139.0,295.0,217.0,23.0,1270.0,0.0181,0.1005,1.1834,0.017938145131012995,0.7808832948640321,7.988882253309227,1.1834,0.7808832948640321,0.13453624047073712,3,medium-high
3570,Regional Centres and Other Regional Areas,987.00525028,5,837.0,837.0,1200.0,230.0,1455.0,68.0,635.0,127.0,20.0,11.0,359.0,0.0306,0.1071,1.2125,0.030141156911986842,0.7941230978999475,6.731018100482083,1.2125,0.7941230978999475,0.17492855684535902,3,medium-high
3571,Regional Centres and Other Regional Areas,1034.0941893,7,305.0,305.0,1198.0,100.0,1375.0,32.0,254.0,25.0,12.0,0.0,156.0,0.0,0.126,1.1477,0.0,0.764397502088112,5.723585101952381,1.1477,0.764397502088112,0.0,1,medium-low
3572,Regional Centres and Other Regional Areas,1047.8530124,8,137.0,137.0,1509.0,250.0,1781.0,5.0,109.0,14.0,5.0,0.0,73.0,0.0,0.0459,1.1803,0.0,0.7794624820118654,4.927253685157205,1.1803,0.7794624820118654,0.0,1,medium-low
3573,Regional Centres and Other Regional Areas,989.34918082,5,340.0,340.0,690.0,100.0,1228.0,28.0,244.0,31.0,15.0,7.0,171.0,0.0409,0.1148,1.7797,0.04008572353928564,1.022343008210382,5.831882477283517,1.7797,1.022343008210382,0.20223748416156684,3,medium-high
3575,Regional Centres and Other Regional Areas,912.79685244,2,842.0,842.0,777.0,160.0,1060.0,85.0,612.0,70.0,67.0,27.0,397.0,0.068,0.1389,1.3642,0.0657877405380031,0.8604396983341396,6.736966958001855,1.3642,0.8604396983341396,0.260768096208106,0,high
3576,Regional Centres and Other Regional Areas,1003.3127622,6,60.0,60.0,217.0,115.0,1174.0,0.0,53.0,9.0,0.0,0.0,38.0,0.0,0.0,5.4101,0.0,1.8578748714349151,4.110873864173311,3.2444920000000024,1.445622142402026,0.0,1,medium-low
3579,Regional Centres and Other Regional Areas,939.33542705,2,5450.0,5450.0,1000.0,200.0,1050.0,576.0,3879.0,584.0,449.0,101.0,2288.0,0.0441,0.1485,1.05,0.04315527031392761,0.7178397931503169,8.603554357064281,1.05,0.7178397931503169,0.21,0,high
3580,Regional Centres and Other Regional Areas,953.92333846,3,1101.0,1101.0,1105.0,200.0,973.0,113.0,832.0,116.0,51.0,25.0,437.0,0.0572,0.1358,0.8805,0.05562390374799708,0.631537698928254,7.00488198971286,0.8805,0.631537698928254,0.23916521486202796,0,high
3581,Regional Centres and Other Regional Areas,1025.7559261,7,147.0,147.0,879.0,188.0,1321.0,0.0,110.0,7.0,8.0,0.0,71.0,0.0,0.0,1.5028,0.0,0.9174101051420713,4.997212273764115,1.5028,0.9174101051420713,0.0,1,medium-low
3583,Regional Centres and Other Regional Areas,1002.6676204,6,162.0,162.0,930.0,170.0,1399.0,3.0,126.0,23.0,3.0,6.0,77.0,0.0779,0.0238,1.5043,0.07501470380544568,0.9180092543681193,5.093750200806762,1.5043,0.9180092543681193,0.27910571473905726,3,medium-high
3584,Regional Centres and Other Regional Areas,1013.6549133,6,1138.0,1138.0,1083.0,200.0,1413.0,94.0,847.0,167.0,62.0,14.0,553.0,0.0253,0.111,1.3047,0.0249852526939085,0.8349505161343078,7.037905963447182,1.3047,0.8349505161343078,0.15905973720586866,3,medium-high
3585,Regional Centres and Other Regional Areas,963.80327903,3,11508.0,11508.0,1300.0,235.0,1394.0,1379.0,8498.0,1330.0,1400.0,166.0,5569.0,0.0298,0.1623,1.0723,0.029364608629903935,0.7286591015613049,9.350884616968491,1.0723,0.7286591015613049,0.17262676501632068,0,high
3586,Regional Centres and Other Regional Areas,1033.9036188,7,799.0,799.0,1300.0,250.0,1656.0,40.0,633.0,101.0,39.0,7.0,441.0,0.0159,0.0632,1.2738,0.015774919115362215,0.8214524407128692,6.684611727667927,1.2738,0.8214524407128692,0.12609520212918493,3,medium-high
3588,Regional Centres and Other Regional Areas,947.56918874,3,404.0,404.0,867.0,175.0,1283.0,50.0,332.0,60.0,10.0,6.0,186.0,0.0323,0.1506,1.4798,0.031789322489407336,0.9081779117636046,6.003887067106539,1.4798,0.9081779117636046,0.17972200755611428,3,medium-high
3589,Regional Centres and Other Regional Areas,1034.5925186,7,359.0,359.0,975.0,250.0,1781.0,21.0,249.0,32.0,24.0,0.0,191.0,0.0,0.0843,1.8267,0.0,1.0391099535190018,5.886104031450156,1.8267,1.0391099535190018,0.0,1,medium-low
3590,Regional Centres and Other Regional Areas,1007.7452428,6,337.0,337.0,1000.0,150.0,1390.0,15.0,259.0,40.0,17.0,3.0,163.0,0.0184,0.0579,1.39,0.018232768261059712,0.8712933659434192,5.823045895483019,1.39,0.8712933659434192,0.13564659966250536,3,medium-high
3591,Regional Centres and Other Regional Areas,1021.3436179,7,163.0,163.0,1135.0,135.0,1708.0,5.0,141.0,25.0,3.0,4.0,93.0,0.043,0.0355,1.5048,0.04210117601863539,0.9182088910300589,5.099866427824199,1.5048,0.9182088910300589,0.2073644135332772,3,medium-high
3594,Regional Centres and Other Regional Areas,888.95936229,1,536.0,536.0,867.0,210.0,1130.0,55.0,371.0,70.0,43.0,15.0,270.0,0.0556,0.1482,1.3033,0.05410932564703195,0.8343428772267226,6.285998094508865,1.3033,0.8343428772267226,0.23579652245103191,0,high
3595,Regional Centres and Other Regional Areas,834.09526314,1,673.0,673.0,650.0,188.0,979.0,90.0,431.0,83.0,53.0,16.0,233.0,0.0687,0.2088,1.5062,0.06644295654871397,0.9187676617490476,6.513230110912307,1.5062,0.9187676617490476,0.26210684844162313,0,high
3596,Regional Centres and Other Regional Areas,954.70183012,3,103.0,103.0,1192.0,220.0,1249.0,14.0,73.0,5.0,7.0,0.0,48.0,0.0,0.1918,1.0478,0.0,0.7167660461585793,4.6443908991413725,1.0478,0.7167660461585793,0.0,1,medium-low
3597,Regional Centres and Other Regional Areas,961.07307643,3,458.0,458.0,650.0,130.0,1583.0,27.0,275.0,26.0,43.0,6.0,277.0,0.0217,0.0982,2.4354,0.021467906615240923,1.234133367220788,6.129050210060545,2.4354,1.234133367220788,0.14730919862656236,3,medium-high
3599,Regional Centres and Other Regional Areas,969.49606915,4,154.0,154.0,840.0,162.0,1531.0,4.0,96.0,10.0,9.0,0.0,67.0,0.0,0.0417,1.8226,0.0,1.0376584459977696,5.043425116919247,1.8226,1.0376584459977696,0.0,1,medium-low
3607,Regional Centres and Other Regional Areas,1047.9485818,8,160.0,160.0,1300.0,207.0,1416.0,14.0,118.0,16.0,3.0,0.0,83.0,0.0,0.1186,1.0892,0.0,0.7367812175800066,5.081404364984463,1.0892,0.7367812175800066,0.0,1,medium-low
3608,Regional Centres and Other Regional Areas,968.47839393,4,2825.0,2825.0,1437.0,290.0,1183.0,259.0,1994.0,312.0,245.0,44.0,1253.0,0.0351,0.1299,0.8232,0.03449804040756744,0.6005931989493375,7.946617563244473,0.8232,0.6005931989493375,0.18734993995195195,0,high
3610,Regional Centres and Other Regional Areas,955.56133208,3,1600.0,1600.0,1200.0,231.0,1122.0,125.0,1058.0,182.0,106.0,35.0,671.0,0.0522,0.1181,0.935,0.050883210314569806,0.6601073264817452,7.3783837129967145,0.935,0.6601073264817452,0.22847319317591724,3,medium-high
3612,Regional Centres and Other Regional Areas,910.19935441,2,1801.0,1801.0,1000.0,195.0,904.0,161.0,1201.0,229.0,96.0,28.0,661.0,0.0424,0.1341,0.904,0.04152574682849831,0.6439569363691736,7.496652438168283,0.904,0.6439569363691736,0.20591260281974,0,high
3614,Regional Centres and Other Regional Areas,1026.1245444,7,927.0,927.0,1517.0,250.0,1993.0,45.0,780.0,159.0,38.0,18.0,506.0,0.0356,0.0577,1.3138,0.03498096889524552,0.8388911946126515,6.833031732786201,1.3138,0.8388911946126515,0.18867962264113208,2,low
3616,Regional Centres and Other Regional Areas,986.89949418,5,5605.0,5605.0,1300.0,245.0,1381.0,552.0,4272.0,735.0,419.0,89.0,2652.0,0.0336,0.1292,1.0623,0.03304785404620035,0.7238218648278643,8.631592731724734,1.0623,0.7238218648278643,0.1833030277982336,0,high
3617,Regional Centres and Other Regional Areas,997.84603488,5,161.0,161.0,1454.0,230.0,1174.0,7.0,133.0,23.0,3.0,5.0,80.0,0.0625,0.0526,0.8074,0.06062462181643484,0.5918893484857184,5.087596335232384,0.8074,0.5918893484857184,0.25,3,medium-high
3618,Regional Centres and Other Regional Areas,885.766031,1,679.0,679.0,1083.0,180.0,1030.0,84.0,486.0,95.0,51.0,21.0,312.0,0.0673,0.1728,0.9511,0.06513209493778221,0.6683933160937159,6.522092798170152,0.9511,0.6683933160937159,0.25942243542145693,0,high
3620,Regional Centres and Other Regional Areas,960.24505171,3,8340.0,8340.0,1268.0,220.0,1202.0,1001.0,6427.0,1019.0,735.0,138.0,3792.0,0.0364,0.1557,0.9479,0.03575316970581786,0.6667518692004137,9.028938392241612,0.9479,0.6667518692004137,0.19078784028338913,0,high
3621,Regional Centres and Other Regional Areas,954.42571017,3,2437.0,2437.0,1172.0,200.0,1262.0,256.0,1891.0,334.0,187.0,45.0,1174.0,0.0383,0.1354,1.0768,0.03758476032727121,0.7308282475276338,7.798933310041217,1.0768,0.7308282475276338,0.19570385790780928,0,high
3622,Regional Centres and Other Regional Areas,991.08696569,5,537.0,537.0,1408.0,150.0,1490.0,36.0,428.0,77.0,17.0,3.0,273.0,0.011,0.0841,1.0582,0.010939940038334364,0.7218318144198543,6.2878585601617845,1.0582,0.7218318144198543,0.10488088481701516,3,medium-high
3623,Regional Centres and Other Regional Areas,928.2584056,2,890.0,890.0,884.0,198.0,1125.0,133.0,671.0,121.0,61.0,14.0,416.0,0.0337,0.1982,1.2726,0.033144598592302024,0.8209245505017717,6.792344427470809,1.2726,0.8209245505017717,0.1835755975068582,0,high
3624,Regional Centres and Other Regional Areas,932.34344839,2,563.0,563.0,1083.0,180.0,1093.0,63.0,419.0,63.0,41.0,9.0,234.0,0.0385,0.1504,1.0092,0.03777736433402994,0.6977366328937527,6.335054251498059,1.0092,0.6977366328937527,0.19621416870348585,0,high
3629,Regional Centres and Other Regional Areas,897.96282536,1,9536.0,9536.0,1179.0,250.0,1167.0,1484.0,6663.0,1124.0,1089.0,221.0,4114.0,0.0537,0.2227,0.9898,0.05230777962334486,0.6880341311731223,9.162934249578912,0.9898,0.6880341311731223,0.23173260452512934,0,high
3630,Regional Centres and Other Regional Areas,897.26438012,1,32151.0,32151.0,1248.0,270.0,1287.0,4576.0,23202.0,3305.0,4464.0,777.0,14038.0,0.0553,0.1972,1.0312,0.05382508669490746,0.7086267514083315,10.378229936129037,1.0312,0.7086267514083315,0.23515952032609694,0,high
3631,Regional Centres and Other Regional Areas,1039.4465528,8,14605.0,14605.0,1603.0,350.0,1981.0,1088.0,12486.0,2178.0,623.0,235.0,7538.0,0.0312,0.0871,1.2358,0.03072317264284058,0.8045991058540883,9.589187682180055,1.2358,0.8045991058540883,0.17663521732655693,2,low
3633,Regional Centres and Other Regional Areas,1044.4734511,8,620.0,620.0,1603.0,295.0,1676.0,37.0,509.0,77.0,24.0,13.0,343.0,0.0379,0.0727,1.0455,0.03719944098910626,0.7156422583873162,6.431331081933479,1.0455,0.7156422583873162,0.19467922333931786,2,low
3634,Regional Centres and Other Regional Areas,1014.2834023,6,1888.0,1888.0,1300.0,230.0,1652.0,204.0,1560.0,322.0,58.0,19.0,977.0,0.0194,0.1308,1.2708,0.019214218923804288,0.820132192314434,7.543802867501509,1.2708,0.820132192314434,0.1392838827718412,3,medium-high
3635,Regional Centres and Other Regional Areas,969.45175799,4,552.0,552.0,1100.0,220.0,1416.0,39.0,399.0,86.0,23.0,12.0,285.0,0.0421,0.0977,1.2873,0.041237908016244745,0.827372082651177,6.315358001522335,1.2873,0.827372082651177,0.2051828452868319,3,medium-high
3636,Regional Centres and Other Regional Areas,951.72196499,3,5375.0,5375.0,1148.0,210.0,1172.0,673.0,3892.0,666.0,445.0,83.0,2303.0,0.036,0.1729,1.0209,0.035367143837291316,0.7035429567420656,8.589699882202986,1.0209,0.7035429567420656,0.18973665961010275,0,high
3637,Regional Centres and Other Regional Areas,996.23614815,5,642.0,642.0,1211.0,236.0,1431.0,44.0,519.0,65.0,26.0,5.0,309.0,0.0162,0.0848,1.1817,0.016070180177494467,0.7801043894158415,6.466144724237619,1.1817,0.7801043894158415,0.12727922061357855,3,medium-high
3638,Regional Centres and Other Regional Areas,975.60813361,4,2199.0,2199.0,1127.0,194.0,1184.0,246.0,1640.0,284.0,152.0,43.0,1042.0,0.0413,0.15,1.0506,0.04046993255371322,0.7181324332538538,7.696212639346407,1.0506,0.7181324332538538,0.20322401432901577,0,high
3639,Regional Centres and Other Regional Areas,968.22545821,4,479.0,479.0,975.0,177.0,937.0,35.0,329.0,54.0,23.0,14.0,230.0,0.0609,0.1064,0.961,0.05911760448308881,0.6734545472142092,6.173786103901937,0.961,0.6734545472142092,0.24677925358506134,3,medium-high
3640,Regional Centres and Other Regional Areas,983.36608226,4,1025.0,1025.0,1203.0,240.0,1505.0,101.0,782.0,124.0,56.0,21.0,536.0,0.0392,0.1292,1.251,0.03845118637425273,0.8113745619245951,6.933423025730715,1.251,0.8113745619245951,0.1979898987322333,3,medium-high
3641,Regional Centres and Other Regional Areas,975.29338108,4,1266.0,1266.0,1083.0,210.0,1339.0,129.0,965.0,170.0,72.0,17.0,576.0,0.0295,0.1337,1.2364,0.029073247485707086,0.8048674301703531,7.144407180321139,1.2364,0.8048674301703531,0.17175564037317667,3,medium-high
3644,Regional Centres and Other Regional Areas,934.22259786,2,9390.0,9390.0,1300.0,250.0,1178.0,982.0,6818.0,1057.0,914.0,158.0,4082.0,0.0387,0.144,0.9062,0.03796993125162867,0.6451117315213885,9.147507062804614,0.9062,0.6451117315213885,0.19672315572906002,0,high
3646,Regional Centres and Other Regional Areas,993.30825166,5,601.0,601.0,1135.0,200.0,1385.0,83.0,466.0,81.0,25.0,7.0,297.0,0.0236,0.1781,1.2203,0.02332582530349669,0.7976423218893933,6.400257445308821,1.2203,0.7976423218893933,0.15362291495737215,3,medium-high
3647,Regional Centres and Other Regional Areas,1072.3575794,9,51.0,51.0,1300.0,185.0,3374.0,0.0,8.0,0.0,5.0,3.0,26.0,0.1154,0.0,1.05,0.10921308497331628,0.7178397931503169,3.9512437185814275,1.05,0.7178397931503169,0.3397057550292606,3,medium-high
3649,Regional Centres and Other Regional Areas,971.67044069,4,478.0,478.0,950.0,185.0,1261.0,38.0,355.0,59.0,24.0,16.0,240.0,0.0667,0.107,1.3274,0.06456977064930008,0.8447517646918394,6.171700597410915,1.3274,0.8447517646918394,0.25826343140289915,3,medium-high
3658,Regional Centres and Other Regional Areas,989.09130305,5,6251.0,6251.0,1517.0,310.0,1578.0,796.0,4939.0,1088.0,351.0,148.0,3059.0,0.0484,0.1612,1.0402,0.04726519246711422,0.7130478422662815,8.740656691541368,1.0402,0.7130478422662815,0.22,0,high
3659,Regional Centres and Other Regional Areas,1029.6950906,7,748.0,748.0,1733.0,263.0,1775.0,94.0,614.0,110.0,32.0,16.0,398.0,0.0402,0.1531,1.0242,0.03941300235683504,0.7051745607726637,6.618738983517219,1.0242,0.7051745607726637,0.20049937655763422,2,low
3660,Regional Centres and Other Regional Areas,922.67425947,2,7842.0,7842.0,1300.0,250.0,1214.0,1209.0,5546.0,898.0,901.0,190.0,3517.0,0.054,0.218,0.9338,0.05259245011917058,0.6594869790673101,8.967376693212666,0.9338,0.6594869790673101,0.232379000772445,0,high
3662,Regional Centres and Other Regional Areas,1117.2250172,10,1108.0,1108.0,1714.0,265.0,2510.0,17.0,700.0,5.0,229.0,13.0,703.0,0.0185,0.0243,1.4644,0.018330956684723457,0.9019483701582786,7.011213987350367,1.4644,0.9019483701582786,0.13601470508735444,2,low
3663,Regional Centres and Other Regional Areas,1040.4099197,8,183.0,183.0,1515.0,274.0,2042.0,15.0,130.0,19.0,12.0,3.0,98.0,0.0306,0.1154,1.3479,0.030141156911986842,0.8535213116210748,5.214935757608986,1.3479,0.8535213116210748,0.17492855684535902,3,medium-high
3664,Regional Centres and Other Regional Areas,1010.9471768,6,1139.0,1139.0,1500.0,300.0,1418.0,123.0,917.0,161.0,75.0,12.0,577.0,0.0208,0.1341,0.9453,0.02058663360838838,0.6654162068216343,7.038783541388542,0.9453,0.6654162068216343,0.14422205101855956,3,medium-high
